"붐비다";"überfüllt sein";;"reisen";"verkehr"
"길잡이";"der Wegweiser";"Auch Handbuch / Guide";"reisen";"verkehr"
"비자";"das Visum";;"reisen"
"전국 일주";"die Rundreise";;"reisen"
"호캉스";"der Hotelurlaub";"Urlaub, den man vollständig im Hotel / Resort verbringt.";"reisen"
"볼거리";"die Sehenswürdigkeiten";"Wörtlich: Was es zu sehen gibt.";"reisen"
"여유";"der Platz / die Zeit";"auch mentaler Raum Headspace";"reisen"
"휴가지";"das Urlaubsziel";;"reisen"
"탐방하다";"erkunden";;"aktivität";"reisen"
"텐트를 치다";"Zelt aufschlagen";;"reisen"
"이곳저곳 다니다";"herumreisen";;"reisen"
"숙박";"die Unterkunft / Übernachtung";;"reisen"
"안내 방송";"die Durchsage / Lautsprecheransage";;"kultur";"reisen"
"주재원";"die Entsandte (im Ausland)";;"arbeit";"reisen"
"주재";"die Entsandtschaft / Stationierung im Ausland";"z.B. Wenn man für eine Firma oder die Regierung im Ausland arbeitet.";"arbeit";"reisen"
"신혼여행";"die Hochzeitsreise";;"reisen"
"명소";"die Sehenswürdigkeit";;"kultur";"reisen"
"장비";"die Ausrüstung";;"kleidung";"krieg";"reisen"
"챙기다";"packen";;"reisen"
"기념품";"das Souvenir";;"reisen"
"오두막집";"die Hütte";;"reisen";"wohnen"
"휴가철";"die Ferienzeit";;"reisen"
"관광지";"die Sehenswürdigkeit";;"kultur";"reisen"
"둘러보다";"umsehen / ansehen";"관광지를 둘러보다 = Sehenswürdigkeiten besichtigen";"bewegung";"einkaufen";"reisen"
"안내서";"der Reiseführer (Buch)";;"reisen"
"관광 안내소";"die Tourist-Info";;"reisen"
"민박";"das Bed & Breakfast";;"reisen"
"볼 만한 곳";"der sehenswerte Ort";;"kultur";"reisen"
"유람선";"die Kreuzfahrt";;"reisen"
"휴양지";"der Urlaubsort";"Wörtlich Erholungsort. Für Resorts, Kurorte, oder Reiseziele mit Urlaubsfokus";"gesundheit";"reisen"
"배낭여행";"die Rucksackreise";;"reisen"
"패키지여행";"die Pauschalreise";;"reisen"
"비수기";"die Nebensaison";;"reisen"
"성수기";"die Hauptsaison";;"reisen"
"이국적이다";"exotisch sein";;"kultur";"reisen"
"명절";"der nationale Feiertag";;"feiertag";"reisen"
"연휴";"das lange Wochenende";;"arbeit";"reisen"
"어버이날";"der Elterntag";"May 8";"kinder";"reisen"
"여성의 날";"der Frauentag";;"reisen"
"탑승하다";"an Bord gehen";;"reisen";"weltraum"
"표를 구하다";"Ticket besorgen";;"reisen"
"요금";"die Gebühr";;"geld";"reisen"
"박";"die Übernachtung";;"reisen"
"신분증";"der Ausweis";;"reisen";"verwaltung"
"표를 교환하다";"Tickets umtauschen";;"geld";"reisen"
"자동발급기";"der Fahrkartenautomat";;"einkaufen";"reisen"
"관람 시간";"die Besichtigungszeiten";;"kultur";"reisen"
"우주 여행자";"die Weltraumreisende";;"reisen";"weltraum"
"우주선";"das Raumschiff";;"reisen";"weltraum";"wissenschaft"
"이민하다";"auswandern";;"leben";"reisen"
"숙소";"die Unterkunft";;"reisen"
"예약하다";"reservieren";;"ausgehen";"reisen"
"국내여행";"die Inlandsreise";;"reisen"
"유적지";"die Historische Stätte";;"kultur";"reisen"
"가이드";"der Guide";;"reisen"
"관광";"der Tourismus";;"reisen"
"추억";"die gute Erinnerung";;"reisen"
"여행 가방";"die Reisetasche";;"kleidung";"reisen"
"싸다";"packen";"짐을 싸다 = Gepäck packen";"reisen"
"데리고 오다";"jemanden mitbringen";;"reisen";"sozial"
"짐을 들다";"Gepäck tragen";;"reisen"
"출장을 가다";"Geschäftsreise machen";;"arbeit";"reisen"
"휴일";"der Urlaubstag";;"reisen"
"여가";"die Freizeit";;"arbeit";"reisen"
"항공료";"der Flugpreis";;"reisen";"verkehr"
"여행사";"der Reiseveranstalter";;"reisen"
"교통비";"die Reisekosten";;"reisen"
"독방";"das Einzelzimmer";;"reisen";"wohnen"
"경치";"die Landschaft";"눈 경치 = Schneelandschaft
한국의 경치 = Koreanische Landschaft";"reisen"